0	0.000006
0.00003125	0.000006
0.0000625	0.000006
0.00009375	0.000006
0.000125	0.000006
0.00015625	0.000006
0.0001875	0.000006
0.00021875	0.000006
0.00025	0.000006
0.00028125	0.000006
0.0003125	0.000006
0.00034375	0.000006
0.000375	0.000006
0.00040625	0.000006
0.0004375	0.000006
0.00046875	0.000006
0.0005	0.000006
0.00053125	0.000006
0.0005625	0.000006
0.00059375	0.000006
0.000625	0.000006
0.00065625	0.000006
0.0006875	0.000006
0.00071875	0.000006
0.00075	0.000006
0.00078125	0.000006
0.0008125	0.000006
0.00084375	0.000006
0.000875	0.000006
0.00090625	0.000006
0.0009375	0.000006
0.00096875	0.000006
0.001	0.000006
0.00103125	0.000006
0.0010625	0.000006
0.00109375	0.000006
0.001125	0.000006
0.00115625	0
0.0011875	0
0.00121875	0
0.00125	0
0.00128125	0
0.0013125	0
0.00134375	0
0.001375	0
0.00140625	0
0.0014375	0.000006
0.00146875	0.000006
0.0015	0
0.00153125	0
0.0015625	0
0.00159375	0.000006
0.001625	0.000006
0.00165625	0.000006
0.0016875	0.000006
0.00171875	0.000006
0.00175	0.000006
0.00178125	0.000006
0.0018125	0
0.00184375	0
0.001875	0
0.00190625	0.000006
0.0019375	0.000006
0.00196875	0.000006
0.002	0.000006
0.00203125	0.000006
0.0020625	0.000006
0.00209375	0.000006
0.002125	0
0.00215625	0
0.0021875	0
0.00221875	0
0.00225	0.000006
0.00228125	0.000006
0.0023125	0.000006
0.00234375	0.000006
0.002375	0.000006
0.00240625	0.000006
0.0024375	0.000006
0.00246875	0.000006
0.0025	0
0.00253125	0
0.0025625	0
0.00259375	0.000006
0.002625	0.000006
0.00265625	0.000006
0.0026875	0
0.00271875	0
0.00275	0
0.00278125	0
0.0028125	0
0.00284375	0
0.002875	0
0.00290625	0
0.0029375	0
0.00296875	0
0.003	0
0.00303125	0
0.0030625	0
0.00309375	0
0.003125	0
0.00315625	0.000006
0.0031875	0.000006
0.00321875	0.000006
0.00325	0.000006
0.00328125	0.000006
0.0033125	0
0.00334375	0
0.003375	0
0.00340625	0
0.0034375	0.000006
0.00346875	0.000006
0.0035	0.000006
0.00353125	0.000006
0.0035625	0.000006
0.00359375	0.000006
0.003625	0.000006
0.00365625	0.000006
0.0036875	0.000006
0.00371875	0.000006
0.00375	0.000006
0.00378125	0.000006
0.0038125	0.000006
0.00384375	0.000006
0.003875	0.000006
0.00390625	0.000006
0.0039375	0.000006
0.00396875	0.000006
0.004	0.000006
0.00403125	0
0.0040625	0
0.00409375	0
0.004125	0
0.00415625	0
0.0041875	0.000006
0.00421875	0.000006
0.00425	0.000006
0.00428125	0.000006
0.0043125	0.000006
0.00434375	0.000006
0.004375	0.000006
0.00440625	0.000006
0.0044375	0.000006
0.00446875	0.000006
0.0045	0.000006
0.00453125	0.000006
0.0045625	0.000006
0.00459375	0.000006
0.004625	0.000006
0.00465625	0.000006
0.0046875	0.000006
0.00471875	0.000006
0.00475	0.000006
0.00478125	0.000006
0.0048125	0.000006
0.00484375	0.000006
0.004875	0.000006
0.00490625	0.000006
0.0049375	0.000006
0.00496875	0.000006
